date,respondent,respondent-name,type,type-name,timezone,timezone-description,demand,value-units
2025-07-13,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,633002,megawatthours
2025-07-13,CISO,California Independent System Operator,NG,Net generation,Central,Central,633685,megawatthours
2025-07-13,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,632435,megawatthours
2025-07-13,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,633543,megawatthours
2025-07-13,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,633002,megawatthours
2025-07-13,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-30875,megawatthours
2025-07-13,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-30529,megawatthours
2025-07-13,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-30551,megawatthours
2025-07-13,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-30457,megawatthours
2025-07-13,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-30875,megawatthours
2025-07-14,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,732597,megawatthours
2025-07-14,CISO,California Independent System Operator,D,Demand,Central,Central,729489,megawatthours
2025-07-14,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,727698,megawatthours
2025-07-14,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,731187,megawatthours
2025-07-14,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,732597,megawatthours
2025-07-14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,691887,megawatthours
2025-07-14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,688643,megawatthours
2025-07-14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,686609,megawatthours
2025-07-14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,690413,megawatthours
2025-07-14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,691887,megawatthours
2025-07-14,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,662426,megawatthours
2025-07-14,CISO,California Independent System Operator,NG,Net generation,Central,Central,658672,megawatthours
2025-07-14,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,658280,megawatthours
2025-07-14,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,660414,megawatthours
2025-07-14,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,662426,megawatthours
2025-07-14,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-64029,megawatthours
2025-07-14,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-64619,megawatthours
2025-07-14,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-64409,megawatthours
2025-07-14,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-64358,megawatthours
2025-07-14,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-64029,megawatthours
2025-07-15,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,719486,megawatthours
2025-07-15,CISO,California Independent System Operator,D,Demand,Central,Central,721916,megawatthours
2025-07-15,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,723395,megawatthours
2025-07-15,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,720617,megawatthours
2025-07-15,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,719486,megawatthours
2025-07-15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,665640,megawatthours
2025-07-15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,668819,megawatthours
2025-07-15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,670868,megawatthours
2025-07-15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,667017,megawatthours
2025-07-15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,665640,megawatthours
2025-07-15,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,667387,megawatthours
2025-07-15,CISO,California Independent System Operator,NG,Net generation,Central,Central,669616,megawatthours
2025-07-15,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,671066,megawatthours
2025-07-15,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,668129,megawatthours
2025-07-15,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,667387,megawatthours
2025-07-15,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-52368,megawatthours
2025-07-15,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-53739,megawatthours
2025-07-15,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-53806,megawatthours
2025-07-15,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-53102,megawatthours
2025-07-15,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-52368,megawatthours
2025-07-16,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,695101,megawatthours
2025-07-16,CISO,California Independent System Operator,D,Demand,Central,Central,696317,megawatthours
2025-07-16,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,697379,megawatthours
2025-07-16,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,695593,megawatthours
2025-07-16,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,695101,megawatthours
2025-07-16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,648991,megawatthours
2025-07-16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,649584,megawatthours
2025-07-16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,650273,megawatthours
2025-07-16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,649224,megawatthours
2025-07-16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,648991,megawatthours
2025-07-16,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,647733,megawatthours
2025-07-16,CISO,California Independent System Operator,NG,Net generation,Central,Central,648833,megawatthours
2025-07-16,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,649001,megawatthours
2025-07-16,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,648583,megawatthours
2025-07-16,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,647733,megawatthours
2025-07-16,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-43756,megawatthours
2025-07-16,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-42614,megawatthours
2025-07-16,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-43026,megawatthours
2025-07-16,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-42934,megawatthours
2025-07-16,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-43756,megawatthours
2025-07-17,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,702747,megawatthours
2025-07-17,CISO,California Independent System Operator,D,Demand,Central,Central,701731,megawatthours
2025-07-17,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,701223,megawatthours
2025-07-17,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,702297,megawatthours
2025-07-17,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,702747,megawatthours
2025-07-17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,657841,megawatthours
2025-07-17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,656790,megawatthours
2025-07-17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,656147,megawatthours
2025-07-17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,657388,megawatthours
2025-07-17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,657841,megawatthours
2025-07-17,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,598886,megawatthours
2025-07-17,CISO,California Independent System Operator,NG,Net generation,Central,Central,603386,megawatthours
2025-07-17,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,605705,megawatthours
2025-07-17,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,600730,megawatthours
2025-07-17,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,598886,megawatthours
2025-07-17,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-96604,megawatthours
2025-07-17,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-93225,megawatthours
2025-07-17,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-90449,megawatthours
2025-07-17,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-95361,megawatthours
2025-07-17,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-96604,megawatthours
2025-07-18,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,705028,megawatthours
2025-07-18,CISO,California Independent System Operator,D,Demand,Central,Central,706121,megawatthours
2025-07-18,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,706721,megawatthours
2025-07-18,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,705351,megawatthours
2025-07-18,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,705028,megawatthours
2025-07-18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,662537,megawatthours
2025-07-18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,662659,megawatthours
2025-07-18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,662866,megawatthours
2025-07-18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,662520,megawatthours
2025-07-18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,662537,megawatthours
2025-07-18,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,602204,megawatthours
2025-07-18,CISO,California Independent System Operator,NG,Net generation,Central,Central,603346,megawatthours
2025-07-18,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,604149,megawatthours
2025-07-18,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,602773,megawatthours
2025-07-18,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,602204,megawatthours
2025-07-18,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-99099,megawatthours
2025-07-18,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-98349,megawatthours
2025-07-18,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-98411,megawatthours
2025-07-18,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-98509,megawatthours
2025-07-18,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-99099,megawatthours
2025-07-19,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,666403,megawatthours
2025-07-19,CISO,California Independent System Operator,D,Demand,Central,Central,669134,megawatthours
2025-07-19,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,670457,megawatthours
2025-07-19,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,667813,megawatthours
2025-07-19,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,666403,megawatthours
2025-07-19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,610787,megawatthours
2025-07-19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,613214,megawatthours
2025-07-19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,614659,megawatthours
2025-07-19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,611866,megawatthours
2025-07-19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,610787,megawatthours
2025-07-19,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,565382,megawatthours
2025-07-19,CISO,California Independent System Operator,NG,Net generation,Central,Central,567446,megawatthours
2025-07-19,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,568661,megawatthours
2025-07-19,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,566345,megawatthours
2025-07-19,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,565382,megawatthours
2025-07-19,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-99924,megawatthours
2025-07-19,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-99859,megawatthours
2025-07-19,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-99600,megawatthours
2025-07-19,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-99992,megawatthours
2025-07-19,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-99924,megawatthours
2025-07-20,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,636852,megawatthours
2025-07-20,CISO,California Independent System Operator,D,Demand,Central,Central,638375,megawatthours
2025-07-20,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,639004,megawatthours
2025-07-20,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,637736,megawatthours
2025-07-20,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,636852,megawatthours
2025-07-20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,581051,megawatthours
2025-07-20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,582686,megawatthours
2025-07-20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,583390,megawatthours
2025-07-20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,581952,megawatthours
2025-07-20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,581051,megawatthours
2025-07-20,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,556220,megawatthours
2025-07-20,CISO,California Independent System Operator,NG,Net generation,Central,Central,557933,megawatthours
2025-07-20,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,559068,megawatthours
2025-07-20,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,557043,megawatthours
2025-07-20,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,556220,megawatthours
2025-07-20,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-75971,megawatthours
2025-07-20,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-77424,megawatthours
2025-07-20,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-77708,megawatthours
2025-07-20,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-76701,megawatthours
2025-07-20,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-75971,megawatthours
2025-07-21,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,670983,megawatthours
2025-07-21,CISO,California Independent System Operator,D,Demand,Central,Central,669291,megawatthours
2025-07-21,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,668732,megawatthours
2025-07-21,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,670003,megawatthours
2025-07-21,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,670983,megawatthours
2025-07-21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,622032,megawatthours
2025-07-21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,621371,megawatthours
2025-07-21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,620934,megawatthours
2025-07-21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,621712,megawatthours
2025-07-21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,622032,megawatthours
2025-07-21,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,601332,megawatthours
2025-07-21,CISO,California Independent System Operator,NG,Net generation,Central,Central,597224,megawatthours
2025-07-21,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,594810,megawatthours
2025-07-21,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,599506,megawatthours
2025-07-21,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,601332,megawatthours
2025-07-21,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-73653,megawatthours
2025-07-21,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-74173,megawatthours
2025-07-21,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-75574,megawatthours
2025-07-21,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-73739,megawatthours
2025-07-21,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-73653,megawatthours
2025-07-22,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,671671,megawatthours
2025-07-22,CISO,California Independent System Operator,D,Demand,Central,Central,672312,megawatthours
2025-07-22,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,672792,megawatthours
2025-07-22,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,671898,megawatthours
2025-07-22,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,671671,megawatthours
2025-07-22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,614220,megawatthours
2025-07-22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,614453,megawatthours
2025-07-22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,614762,megawatthours
2025-07-22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,614327,megawatthours
2025-07-22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,614220,megawatthours
2025-07-22,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,590262,megawatthours
2025-07-22,CISO,California Independent System Operator,NG,Net generation,Central,Central,593495,megawatthours
2025-07-22,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,595727,megawatthours
2025-07-22,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,591399,megawatthours
2025-07-22,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,590262,megawatthours
2025-07-22,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-85980,megawatthours
2025-07-22,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-84193,megawatthours
2025-07-22,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-82371,megawatthours
2025-07-22,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-85280,megawatthours
2025-07-22,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-85980,megawatthours
2025-07-23,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,675699,megawatthours
2025-07-23,CISO,California Independent System Operator,D,Demand,Central,Central,673897,megawatthours
2025-07-23,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,673014,megawatthours
2025-07-23,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,675020,megawatthours
2025-07-23,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,675699,megawatthours
2025-07-23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,622425,megawatthours
2025-07-23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,621658,megawatthours
2025-07-23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,621125,megawatthours
2025-07-23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,622076,megawatthours
2025-07-23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,622425,megawatthours
2025-07-23,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,599143,megawatthours
2025-07-23,CISO,California Independent System Operator,NG,Net generation,Central,Central,598094,megawatthours
2025-07-23,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,596614,megawatthours
2025-07-23,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,598985,megawatthours
2025-07-23,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,599143,megawatthours
2025-07-23,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-77719,megawatthours
2025-07-23,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-77695,megawatthours
2025-07-23,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-77738,megawatthours
2025-07-23,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-77732,megawatthours
2025-07-23,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-77719,megawatthours
2025-07-24,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,680453,megawatthours
2025-07-24,CISO,California Independent System Operator,D,Demand,Central,Central,680857,megawatthours
2025-07-24,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,680768,megawatthours
2025-07-24,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,680581,megawatthours
2025-07-24,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,680453,megawatthours
2025-07-24,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,621165,megawatthours
2025-07-24,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,621326,megawatthours
2025-07-24,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,621497,megawatthours
2025-07-24,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,621204,megawatthours
2025-07-24,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,621165,megawatthours
2025-07-24,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,581879,megawatthours
2025-07-24,CISO,California Independent System Operator,NG,Net generation,Central,Central,583122,megawatthours
2025-07-24,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,583845,megawatthours
2025-07-24,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,582358,megawatthours
2025-07-24,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,581879,megawatthours
2025-07-24,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-91122,megawatthours
2025-07-24,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-90381,megawatthours
2025-07-24,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-90042,megawatthours
2025-07-24,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-90647,megawatthours
2025-07-24,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-91122,megawatthours
2025-07-25,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,660913,megawatthours
2025-07-25,CISO,California Independent System Operator,D,Demand,Central,Central,663848,megawatthours
2025-07-25,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,665538,megawatthours
2025-07-25,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,662233,megawatthours
2025-07-25,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,660913,megawatthours
2025-07-25,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,612913,megawatthours
2025-07-25,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,613550,megawatthours
2025-07-25,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,614215,megawatthours
2025-07-25,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,613140,megawatthours
2025-07-25,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,612913,megawatthours
2025-07-25,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,570258,megawatthours
2025-07-25,CISO,California Independent System Operator,NG,Net generation,Central,Central,570734,megawatthours
2025-07-25,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,572090,megawatthours
2025-07-25,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,569806,megawatthours
2025-07-25,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,570258,megawatthours
2025-07-25,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-83863,megawatthours
2025-07-25,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-86962,megawatthours
2025-07-25,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-87495,megawatthours
2025-07-25,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-85394,megawatthours
2025-07-25,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-83863,megawatthours
2025-07-26,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,608665,megawatthours
2025-07-26,CISO,California Independent System Operator,D,Demand,Central,Central,611249,megawatthours
2025-07-26,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,612869,megawatthours
2025-07-26,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,609834,megawatthours
2025-07-26,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,608665,megawatthours
2025-07-26,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,556819,megawatthours
2025-07-26,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,559658,megawatthours
2025-07-26,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,561272,megawatthours
2025-07-26,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,558078,megawatthours
2025-07-26,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,556819,megawatthours
2025-07-26,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,548692,megawatthours
2025-07-26,CISO,California Independent System Operator,NG,Net generation,Central,Central,551543,megawatthours
2025-07-26,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,552192,megawatthours
2025-07-26,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,550701,megawatthours
2025-07-26,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,548692,megawatthours
2025-07-26,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-60821,megawatthours
2025-07-26,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-58463,megawatthours
2025-07-26,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-58799,megawatthours
2025-07-26,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-59587,megawatthours
2025-07-26,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-60821,megawatthours
2025-07-27,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,596408,megawatthours
2025-07-27,CISO,California Independent System Operator,D,Demand,Central,Central,595086,megawatthours
2025-07-27,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,593963,megawatthours
2025-07-27,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,595982,megawatthours
2025-07-27,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,596408,megawatthours
2025-07-27,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,543853,megawatthours
2025-07-27,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,543775,megawatthours
2025-07-27,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,543375,megawatthours
2025-07-27,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,544003,megawatthours
2025-07-27,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,543853,megawatthours
2025-07-27,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,540019,megawatthours
2025-07-27,CISO,California Independent System Operator,NG,Net generation,Central,Central,537339,megawatthours
2025-07-27,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,535045,megawatthours
2025-07-27,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,539324,megawatthours
2025-07-27,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,540019,megawatthours
2025-07-27,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-56905,megawatthours
2025-07-27,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-57726,megawatthours
2025-07-27,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-58770,megawatthours
2025-07-27,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-57317,megawatthours
2025-07-27,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-56905,megawatthours
2025-07-28,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,675746,megawatthours
